ID,filename,sentence_id,text,space_type,date
933,PG32325_raw.txt,4628,"Well, whilst they was at it a steamboat landed, and in about two minutes up comes a crowd a-whooping and yelling and laughing and carrying on, and singing out:
",action_space,2025-09-03
934,PG34934_raw.txt,670,"He felt in the dead man's coat, vest, and ultimately in a trousers pocket found two keys, tied together with a piece of twine.
",action_space,2025-09-03
935,PG16473_raw.txt,1208,"She turned and gazed at the waterfall, creaming and curling over the rocks, and making such a merry, musical jest of its tumble into the pool.
",perceived_space,2025-09-03
936,PG23744_raw.txt,1355,"One of the robbers went into the stable to hunt, too, and a good mule kicked him dead.
",action_space,2025-09-03
937,PG26851_raw.txt,575,"The other made no remark, but a little shade came over his face.
",no_space,2025-09-03
938,PG34208_raw.txt,3971,"""We know,"" said the lawyer in a voice out of which the passion had passed, but which had the dead quality of an opinion inflexibly solidified, ""that since your marriage, you never made her the companion of any hour that was not a backwoods hour.
",no_space,2025-09-03
939,PG1895_raw.txt,13843,"Having begun by quarreling with her, he got on to suspecting her, and became savagely jealous of every male creature who entered the house.
",no_space,2025-09-03
940,PG46358_raw.txt,620,"There was a moment's interval, while each watched the other, the lawyer fearing the success of his manoeuver, the client weighing its sincerity as he balanced on his chair and blinked in indecision.
",action_space,2025-09-03
941,PG35044_raw.txt,155,"“Who started it?” demanded Tom bluntly.
",no_space,2025-09-03
942,PG32730_raw.txt,1495,"""And the police will seek him whom the crime benefits.""
",no_space,2025-09-03
943,PG19064_raw.txt,512,"His fresh young face was scarlet to the brow.
",no_space,2025-09-03
944,PG3659_raw.txt,7202,"It reminds me of the wrong I did you.
",no_space,2025-09-03
945,PG29657_raw.txt,3524,"He felt that he was on trial and that his future hung upon her judgment.
",no_space,2025-09-03
946,PG84_raw.txt,1875,"At first I started back, unable to believe that it was indeed I who was reflected in the mirror; and when I became fully convinced that I was in reality the monster that I am, I was filled with the bitterest sensations of despondence and mortification.
",perceived_space,2025-09-03
947,PG25053_raw.txt,554,"In the centre of the course there is a narrow platform on which stands a miniature temple of Mercury, a statue of Constantine, and three bronze serpents intertwined with each other;
",descriptive_space,2025-09-03
948,PG23487_raw.txt,1790,"They had ""lit out"" along the Mesa road, toward Baker's Butte, until they found the trail by way of Hardscrabble and Granite Creek.
",action_space,2025-09-03
949,PG13932_raw.txt,1476,"Nanna uttered her taunt in a good-natured tone, but she glanced furtively at her husband to see the effect of her words, for it was not always safe to joke with Paoluccio.
",no_space,2025-09-03
950,PG54239_raw.txt,5750,"""And if I do not desire to go there?"" she said, after hesitating a few seconds, ""what then?""
",no_space,2025-09-03
951,PG30274_raw.txt,3357,"Some of the men row along as gently as possible, while the person that is appointed to attack the fish stands upon the forepart of the boat, holding in his hand a sharp harpoon, with which he is prepared to wound his prey.
",action_space,2025-09-03
952,PG14406_raw.txt,3877,"The campfire burned brightly in a straggling bluff at the edge of the plain.
",perceived_space,2025-09-03
953,PG54813_raw.txt,2024,"Paralee would not eat with them, though she accepted the luncheon Azalea offered her.
",no_space,2025-09-03
954,PG37775_raw.txt,2990,"This experiment is but the germ of a thought which will be enlarged upon by many minds under other conditions.
",no_space,2025-09-03
955,PG5971_raw.txt,3701,"Can't you go to sleep, boy?
",no_space,2025-09-03
956,PG40574_raw.txt,1361,"Kate looked like the dear Kate of old, as all sat down to a real Thanksgiving dinner.
",action_space,2025-09-03
957,PG14540_raw.txt,2154,"And when the car turned in at the gate of the hunting lodge and drew up at the steps the laws of hospitality demanded that Yeovil should ask his benefactor of the road to come in for a few minutes and drink something a little better than the wayside inn had been able to supply.
",action_space,2025-09-03
958,PG53120_raw.txt,8206,"Then he readjusted the straps of the knapsack, which he had taken again when Jack had loaded himself with the bearskin, and went rapidly down through the more open forest.
",action_space,2025-09-03
959,PG26973_raw.txt,1953,"The ball came to her and she passed it to Hester, and hurried forward to receive it on its return.
",action_space,2025-09-03
960,PG21625_raw.txt,3739,"He was deep in his bitter reflections when he realized that she was speaking to him.
",no_space,2025-09-03
961,PG21760_raw.txt,1837,"When the different ones had gone over the ground thoroughly, John asked the opinion of the searchers.
",action_space,2025-09-03
962,PG7381_raw.txt,14048,"He was caught by Lizzie as he was descending the stairs, and in the dining-room he poured out the tale of his wrongs.
",action_space,2025-09-03
963,PG30914_raw.txt,4006,"Certain sure      if he had, I should have heard of it from either Ruth herself or      from Agnes.
",no_space,2025-09-03
964,PG25813_raw.txt,2749,"Trask had joined him on the forecastle and the others remained in the cabin.
",action_space,2025-09-03
965,PG17047_raw.txt,567,"The gardens of Glenavelin have an air of antiquity beyond the dwelling, for there the modish fashions of another century have been followed with enthusiasm.
",perceived_space,2025-09-03
966,PG38609_raw.txt,1506,"On either side of the towpath were farms and gardens, with a house set here and there amid the green fields or orchards.
",descriptive_space,2025-09-03
967,PG1235_raw.txt,2163,"I hear the bell that summons me, and if I wait any longer here with you I shall miss my entry at the proper moment.”
",perceived_space,2025-09-04
968,PG11052_raw.txt,5073,"One day when he wasn't feeling very well he thought to himself: 'Would she act like that to ME if I was dying?'
",no_space,2025-09-04
969,PG37185_raw.txt,3095,"The removal of his spectacles revealed two very red-rimmed eyes, whose color escaped all note because of their smallness.
",no_space,2025-09-04
970,PG38592_raw.txt,2532,"I had to have a skirt shortened.
",no_space,2025-09-04
971,PG39020_raw.txt,2210,"His hands gripped the wheel until his knuckles stood out white and tense.
",action_space,2025-09-04
972,PG16381_raw.txt,5807,"The door from the hall was opened upon that cry of gratitude and Millie Splay looked in.
",action_space,2025-09-04
973,PG40696_raw.txt,3742,"I can go to Luxembourg just as well and see you there if     you can run over.
",no_space,2025-09-04
974,PG41604_raw.txt,157,"And then, still on her knees, her hands still clasped over the letter, she moved a few inches nearer the fireplace.
",action_space,2025-09-04
975,PG14610_raw.txt,50,"First she turned out her tenants.
",no_space,2025-09-04
976,PG41052_raw.txt,600,"His right hand grasped the wheel.
",action_space,2025-09-04
977,PG30059_raw.txt,4973,"The facts of physical suffering, of incurable pain, of the chance grimly narrowed, had been made, at a stroke, intense, and this was to be the way he was now to feel them.
",no_space,2025-09-04
978,PG51950_raw.txt,653,"they heard Magnus’s foot on the stones as if he were moving away, but they dared not look lest they should see his face.
",perceived_space,2025-09-04
979,PG34306_raw.txt,166,"Larry drifted first to San Francisco and then to Honolulu, the principal city of the Hawaiian Islands, where he shipped on a vessel bound for Hong Kong.
",action_space,2025-09-04
980,PG90_raw.txt,335,"He saw the black Mugambi wielding his deadly knob-stick, and beside them, with bared fangs and bristling whiskers, Sheeta the terrible; and pressing close behind the savage and the savage panther, the hideous apes of Akut.
",visual_space,2025-09-04
981,PG55074_raw.txt,578,"The situation not only alarmed but perplexed him, and, not knowing what else to do, he watched the movements of Captain Doak, who could be seen only as a dark smudge against the lighter sky.
",visual_space,2025-09-04
982,PG33466_raw.txt,4712,"I found Myra at home alone, very much excited.
",action_space,2025-09-04
983,PG38833_raw.txt,1125,"The girl's voice steadied itself with difficulty.
",no_space,2025-09-04
984,PG29847_raw.txt,7998,"I know well enough she did not.
",no_space,2025-09-04
985,PG5151_raw.txt,5388,"Kennedy rushed to the door and fired through it at random to check the attack for a few moments.
",action_space,2025-09-04
986,PG41895_raw.txt,3449,"Time came when he himself could climb a tree and peer within a nest.
",action_space,2025-09-04
987,PG29453_raw.txt,324,"The officer walked up the aisle and ordered the society buds and their escorts to leave.
",action_space,2025-09-04
988,PG21539_raw.txt,1352,"""Now you know,"" he said, as he shoved back his stool, ""I like your company awfully well, and I'd like to keep this up indefinitely, but truth is I can't;
",action_space,2025-09-04
989,PG3189_raw.txt,1211,"“On the mantelpiece in the nursery.
",descriptive_space,2025-09-04
990,PG27674_raw.txt,1591,"""Because they do not want to destroy the boat unless it is absolutely necessary,"" answered the captain.
",no_space,2025-09-04
991,PG37647_raw.txt,1581,"The idea that the amateur detective might be stolen seemed so comical to Dan that he gave way to mirth, and what had promised to be a most sorrowful visit speedily became a merry one.
",no_space,2025-09-04
992,PG17741_raw.txt,1362,"""What did you call that shell?""
",no_space,2025-09-04
993,PG39577_raw.txt,1503,"“It is certainly the most mysterious affair I ever had anything to do with,” declared Donald, “and we have solved some pretty big mysteries.”
",no_space,2025-09-04
994,PG34947_raw.txt,1903,"The odour that arose from the carcase of the bat which the detective had so carefully preserved was none too pleasant, while to a woman the sight of anything so closely resembling a mouse as does a bat is usually enough to cause an exclamation of horror.
",perceived_space,2025-09-04
995,PG38553_raw.txt,975,"Sunday school was to have a--Emmy Lou in her Sunday dress and her Sunday hat, hurrying on from the corner by herself, tried to straighten this out before reaching home and reporting it.
",action_space,2025-09-04
996,PG47702_raw.txt,473,"The flowers creep up to it, the wind and the rain sigh against it, but the old-time lovers long ago joined the silent company in God's immutable garden of rest.
",perceived_space,2025-09-04
997,PG4309_raw.txt,16588,"I’ll give them a piece of my mind--see if I don’t!
",no_space,2025-09-04
998,PG145_raw.txt,424,"All this volume is about Greece, you know,” Mr. Brooke wound up, rubbing his thumb transversely along the edges of the leaves as he held the book forward.
",action_space,2025-09-04
999,PG26740_raw.txt,4463,"The man had to touch him twice on the shoulder before he woke, and as he opened his eyes a faint smile passed across his lips, as though he had been lost in some delightful dream.
",no_space,2025-09-04
1000,PG23447_raw.txt,2100,"""There's a bed in the house for you, whenever you wish it to-night,"" announced Mr. Seaforth, stepping outside.
",action_space,2025-09-04
1001,PG16566_raw.txt,2493,"""A railway wreck!"" he muttered, hoarsely.
",no_space,2025-09-04
1002,PG30537_raw.txt,993,"""Which accounts for my cleverness,"" he thought gloomily.
",no_space,2025-09-04
1003,PG39596_raw.txt,3870,"Georgina, with her usual aptitude for mimicry, made the shrug so eloquent that Barby understood exactly what Miss Minnis intended to convey, and what it had meant to the wondering child.
",no_space,2025-09-04
1004,PG46156_raw.txt,1740,"You tell us of that so often, that none of us ever question it.
",no_space,2025-09-04
1005,PG50051_raw.txt,239,"After his remark to Bob he had relapsed into silence again--a silence to which Ned called his chum’s attention by a nudge.
",no_space,2025-09-04
1006,PG9112_raw.txt,1316,"About half-past one o'clock in the afternoon, however, he was given a shock: He saw half a dozen British soldiers approaching the encampment from the north, and in their midst was-his brother Tom!
",visual_space,2025-09-04
1007,PG33065_raw.txt,4427,"She drew a little away from him, with hands clasped behind her back, gazing intently at him.
",no_space,2025-09-04
1008,PG19942_raw.txt,499,"I had a very good seat, and the ladies were served with refreshments between Mass and the execution.
",no_space,2025-09-04
1009,PG16909_raw.txt,4897,"And for hours and hours and hours the trains (for she had to change twice) rushed on through the slow-dying autumn evening and night, and part of the next day.
",perceived_space,2025-09-04
1010,PG18701_raw.txt,4493,"His own ill-nature had to be conquered first;
",no_space,2025-09-04
1011,PG15573_raw.txt,4473,"I heard him swear the wretches to secrecy, hint to them that he had a great story to tell them.
",no_space,2025-09-04
1012,PG19649_raw.txt,4728,"Yet, here he was on deck, and possibly on the point of seeking an interview with the lady to whom he had paid such close attention during the early days of the voyage.
",action_space,2025-09-04
1013,PG19348_raw.txt,3017,"But how could one come just then?
",perceived_space,2025-09-04
1014,PG33425_raw.txt,1702,"But as the backs, led by right tackle, plunged forward, Roy, with the ball hidden at his side, dodged behind them and sped along the line toward the right.
",action_space,2025-09-04
1015,PG36018_raw.txt,1472,"Could it be that she had literally turned green from jealousy and the ice cream was innocent, after all?
",no_space,2025-09-04
1016,PG39453_raw.txt,2026,"Austin looked thoughtful.
",no_space,2025-09-04
1017,PG44478_raw.txt,1130,"“No, ma’am,” replied Dick.
",no_space,2025-09-04
1018,PG39807_raw.txt,98,"The policeman fell flat on the cinder-covered ground.
",action_space,2025-09-04
1019,PG19776_raw.txt,1127,"She sprang up suddenly with a scream that rang through the room with the force and volume of a clarion tone.
",perceived_space,2025-09-04
1020,PG29880_raw.txt,2627,"Shotwell found himself seated beside Marya Lanois, a lithe, warm, golden creature with greenish golden eyes that slanted, and the strawberry complexion that goes with reddish hair.
",action_space,2025-09-04
1021,PG53109_raw.txt,3632,"Satan had already signed Grace in another department of the Kingdom of Evil-doing.
",action_space,2025-09-04
1022,PG39923_raw.txt,4122,"Dick smiled and shook his head.
",no_space,2025-09-04
1023,PG41296_raw.txt,5814,"""You are a pack of liars yourselves,"" and while Bidiane and Claudine stiffened themselves with rage, and Mirabelle Marie contemptuously muttered, ""Get out, ole beast,"" he cast a final malevolent glance on them, and left the house.
",action_space,2025-09-04
1024,PG28512_raw.txt,1619,"He could see nothing else, think of nothing else.
",no_space,2025-09-04
1025,PG3670_raw.txt,2794,"Sir Charles took it with surprise, but, turning it in his hand, a cool, satirical smile came to his face.
",no_space,2025-09-04
1026,PG18700_raw.txt,3165,"He could not help wondering which of them knew the more about one great incident in her life, but he merely echoed her words with a rueful conviction of his own: ""No, I don't.""
",no_space,2025-09-04
1027,PG28446_raw.txt,1490,"She had wished to consider him as a friend, because he had been a friend to her adored brother when that brother needed one, and while she had written him a dozen chatty letters which might be printed for all the privacy they contained, she had studiously refrained from allowing him to infer, even, that she had any special interest in his actions.
",no_space,2025-09-04
1028,PG1161_raw.txt,479,"But to retreat without fighting from a fight once started was alien to Jerry's ways and nature.
",no_space,2025-09-04
1029,PG36846_raw.txt,3192,"“They will think me an awful coward and tease me unmercifully.”
",no_space,2025-09-04
1030,PG31393_raw.txt,303,"As a matter of fact, my name is Mary Gilchrist, although I am usually called 'Gill' by my friends, because my father insists I am so small I represent the smallest possible measure.
",no_space,2025-09-04
1031,PG25799_raw.txt,4595,"While she examined them, he looked straight ahead, that he might not see.
",no_space,2025-09-04
1032,PG20025_raw.txt,2701,"Mr. Bowdoin sank back in his chair again.
",action_space,2025-09-04
1033,PG28735_raw.txt,678,"Early editions of several afternoon newspapers were purchased at the terminal newsstand, and the boys settled down to glance at the day's happenings when once ensconced in the train.
",action_space,2025-09-04
1034,PG45026_raw.txt,4362,"The gondolas were brought together and the exchange made.
",action_space,2025-09-04
1035,PG35038_raw.txt,1093,"The big man, charmed with the novelty of having a genuine, voluntary listener, interrupted him at once.
",no_space,2025-09-04
1036,PG44336_raw.txt,662,"Then his cynic calmness again came back to him.
",no_space,2025-09-04
1037,PG21886_raw.txt,1966,"There was no added expression of greed or of awakened curiosity upon his sullenly ferocious countenance.
",no_space,2025-09-04
1038,PG48237_raw.txt,158,"As the man spoke the name, the corporal remembered that he had heard it before.
",no_space,2025-09-04
1039,PG25081_raw.txt,2857,"A gasp went round the table--audible, visible.
",perceived_space,2025-09-04
1040,PG15414_raw.txt,3271,"Another moment and there was a rush of tiny feet in the hall, whereupon the two sentries crossed their rifles across the doorway.
",perceived_space,2025-09-04
1041,PG41037_raw.txt,3067,"Before they reached their haven the bullets were again zip-zipping about them.
",perceived_space,2025-09-04
1042,PG38693_raw.txt,396,"Dick carried him back to Scilly and brought him to the house on Tresco, where Helen Mayle now lived alone.
",action_space,2025-09-04
1043,PG28662_raw.txt,1837,"It would have been very pleasant to talk, or walk, or chat, or stroll, or play tennis, with her, but when he reached the quiet little village, and wandered by himself along the shaded streets, and looked into the pretty yards and gardens, on the profusion of old-fashioned flowers and the cool green grass under the trees, and here and there a stone well-curb with a great sweep and an oaken bucket, and the air of quaint comfort which seemed to invade the interiors of those houses that were partly opened to his view, it struck him, as no idea of the sort had ever struck him before, what a charming and all-satisfying thing it would be to marry Mrs.
",perceived_space,2025-09-04
1044,PG2271_raw.txt,3732,"""I can't realize it all,"" she said in a low voice.
",no_space,2025-09-04
1045,PG35504_raw.txt,4371,"As I crossed the street I sent a look both ways—not a taxi in sight, not a cop, only the whole thoroughfare tangled up with drays and delivery wagons.
",visual_space,2025-09-04
1046,PG29319_raw.txt,1804,"But Dolly pressed against him with a little shiver.
",no_space,2025-09-04
1047,PG35187_raw.txt,1005,"As I climbed the stair, my thoughts reverted somehow to a game we had been playing that very morning.
",perceived_space,2025-09-04
1048,PG17495_raw.txt,4978,"The sunset light on the water blazed vermilion--just the color that Jim all at once discovered he hated.
",perceived_space,2025-09-04
1049,PG36961_raw.txt,1674,"She wore a teagown, long and white as foam, her hair rolled in a soft knot, and her face was pale as death.
",no_space,2025-09-04
1050,PG44534_raw.txt,355,"In other words, his brain was in a whirl.
",action_space,2025-09-04
1051,PG1696_raw.txt,2642,"The Darwinian movement has made no difference to mankind, except that, instead of talking unphilosophically about philosophy, they now talk unscientifically about science.”
",no_space,2025-09-04
1052,PG48984_raw.txt,4011,"The girl blushed at her indiscretion.
",no_space,2025-09-04
1053,PG29726_raw.txt,5952,"""How could I do that?"" she asked, without looking up.
",no_space,2025-09-04
1054,PG51062_raw.txt,994,"But while he worked in the soil he never forgot his loom.
",action_space,2025-09-04
1055,PG35_raw.txt,126,"The thing the Time Traveller held in his hand was a glittering metallic framework, scarcely larger than a small clock, and very delicately made.
",perceived_space,2025-09-04
1056,PG46006_raw.txt,3145,"I will put a question to you.
",no_space,2025-09-04
1057,PG19970_raw.txt,595,"She was indeed the most marvellous thing on earth, being a Bombay singing nautch-girl--undefamed.
",no_space,2025-09-04
1058,PG50394_raw.txt,357,"I dashed back to the Bowery which was airy and comfortable compared with these side streets.
",perceived_space,2025-09-04
1059,PG23992_raw.txt,964,"It happened the day they fixed upon to go Mrs.
",perceived_space,2025-09-04
1060,PG284_raw.txt,3908,"Selden tossed away his cigarette.
",action_space,2025-09-04
1061,PG43994_raw.txt,3037,"Grace said, clapping her hands in joyous anticipation.
",no_space,2025-09-04
1062,PG18505_raw.txt,1169,"""And so am I,"" said Ingred, as she passed by them, and went upstairs.
",action_space,2025-09-04
1063,PG48337_raw.txt,4123,"He regarded the ceiling with an expression of delightful reminiscence, which broadened gradually into a laugh.
",perceived_space,2025-09-04
1064,PG37113_raw.txt,4619,"The knowledge of the operations which were being discussed—which he readily divined were the surrender of important holdings—prepared him for the demands he must expect to meet.
",no_space,2025-09-04
1065,PG32044_raw.txt,3282,"""Shut up!"" he snapped, lifting his voice sharply as the pitcher attempted to speak.
",no_space,2025-09-04
1066,PG43749_raw.txt,4031,"He had not studied his white man without gathering some insight into his character.
",no_space,2025-09-04
1067,PG29932_raw.txt,1121,"But the big man sat and smoked his pipe, his honor safe and the morrow secure.
",descriptive_space,2025-09-04
1068,PG39050_raw.txt,2129,"She did not show much enthusiasm, however.
",no_space,2025-09-04
1069,PG35034_raw.txt,4939,"We kin paddle up as fur as the head of the lake, and then tote over to Squawpan, and I reckon we kin make the pond by night.
",action_space,2025-09-04
1070,PG44133_raw.txt,2201,"Now I see, though, that two things may be well done as well as one, if only we go about it in the right way.
",no_space,2025-09-04
1071,PG1059_raw.txt,1632,"For a time neither spoke, and the king ate and turned over in his mind the phrases of the speech he intended to make to the conference.
",no_space,2025-09-04
1072,PG2568_raw.txt,1957,"On Sunday night, just before he went out in the motor, he came into the drawing-room where I was sitting.
",action_space,2025-09-04
1073,PG31414_raw.txt,41,"I went all spread out like a squirrel, first on my head, then on my back, then on my tummy, clutching at everything that I passed, slapping the ground with my outstretched paws, and squealing for help.
",action_space,2025-09-04
1074,PG47674_raw.txt,5410,"The cloud which had hung over Marsh House had settled now on Wildwater, and even the hot youngsters were chilled by a sense of doom.
",perceived_space,2025-09-04
1075,PG44882_raw.txt,909,"A drink just then was about the last thing Allan Hollister was thinking about.
",no_space,2025-09-04
1076,PG7529_raw.txt,350,"It made them feel indeed that they didn’t know anything about anything, even about such a matter as ordering shoes--an art in which they had vaguely supposed themselves rather strong.
",no_space,2025-09-04
1077,PG10984_raw.txt,5381,"Oh, Eleseus knew well enough what he wanted to say, but he dared not.
",no_space,2025-09-04
1078,PG22496_raw.txt,2094,"Captain Sinclair had obtained leave from the commandant to come over and see how the Campbells were getting on.
",no_space,2025-09-04
1079,PG27924_raw.txt,348,"There is a beautiful view from this window.
",visual_space,2025-09-04
1080,PG33081_raw.txt,2035,"The very purest patriotism is sure to assume something of the character of the individual; and in these varying tints of individuality the Irish Government had now to seek for the chance of instilling those doubts and hesitations which ultimately must lead to separation.
",no_space,2025-09-04
1081,PG765_raw.txt,1992,"""I thought maybe she was _not_ dead,"" he went on.
",no_space,2025-09-04
1082,PG42771_raw.txt,2072,"Before she had finished thanking him, the house door had banged behind him.
",perceived_space,2025-09-04
1083,PG48443_raw.txt,125,"Bayard mechanically took the apple, and laid it down untouched.
",action_space,2025-09-04
1084,PG41402_raw.txt,4121,"She was in a furious temper, and she had not the wit to hide it.
",no_space,2025-09-04
1085,PG4303_raw.txt,1606,"""The next room, sir, is the library.
",descriptive_space,2025-09-04
1086,PG28642_raw.txt,2907,"""That has already been taken care of,"" the superintendent of the hospital informed the ring-master.
",no_space,2025-09-04
1087,PG30482_raw.txt,3724,"But at the first street corner I saw a man in seafaring dress who fixed a very keen gaze on me as I came up, and saluted me by touching his cap.
",visual_space,2025-09-04
1088,PG6141_raw.txt,715,"He said one fellow borrowed $50 off him to pay into the state treasury for wear and tear on the wild hogs.
",no_space,2025-09-04
1089,PG40587_raw.txt,3151,"It is the story of something that occurred when I was journeying by a branch railway to take the main line to Washington, after a visit to the Boggses' ancestral farm in Pennsylvania.
",no_space,2025-09-04
1090,PG5341_raw.txt,2065,"The Master thinks you are wonderful bonny, Kilmeny,” she added, looking keenly at the girl.
",no_space,2025-09-04
1091,PG24631_raw.txt,1356,"He placed the bag--the bag aforesaid, your honor--in my hand, extended for the purpose of receiving it when I understood that he wished to commit it to my keeping.""
",action_space,2025-09-04
1092,PG500_raw.txt,2037,"A wonderful party of coffee-and-milk to celebrate the great event.
",no_space,2025-09-04
1093,PG18051_raw.txt,2400,"He spoke with a curious, governed impulse coming from beneath his shaded eyes.
",no_space,2025-09-04
1094,PG31135_raw.txt,1923,"Tearing it open, Holmes found it to be a short note from our late host and friend the Earl, with a thin, pale blue check for twenty thousand perfectly good pounds sterling enclosed with it, drawn on the Bank of England, filled out in Thorneycroft's handwriting, and signed, as per the nobiliary custom, with simply the one word: ""Puddingham.""
",action_space,2025-09-04
1095,PG34934_raw.txt,3303,"He then broke off a couple of yards of the wire, and called a cat to him.
",action_space,2025-09-04
1096,PG18336_raw.txt,3566,"What I really wanted to ask you, is to present me to the wonderful American girl.
",no_space,2025-09-04
1097,PG29991_raw.txt,2107,"""Oh! I can tell it from the way you act,"" replied Merritt.
",no_space,2025-09-04
1098,PG14671_raw.txt,4344,"Sir George was generous, and the injustice he thought he had done to Dorothy made him eager to offer amends.
",no_space,2025-09-04
1099,PG28307_raw.txt,1077,"They moved towards a cab-stand--of course it was an added grievance that there was a cab-stand--but the wisdom of the prudent is to understand his way.
",perceived_space,2025-09-04
1100,PG21998_raw.txt,2970,"She had had no thought for anything except the pearls.
",no_space,2025-09-04
1101,PG45245_raw.txt,6029,"""Oh, I am so thankful,"" Madeline replied.
",no_space,2025-09-04
1102,PG32057_raw.txt,2999,"In the darkness he saw Bicker make his way to the stable, and to that spot, a little later, Drossdell followed.
",action_space,2025-09-04
1103,PG2497_raw.txt,5477,"“My girl,” said Henry, solemnly, “I thought I never could forgive the man who did that cruel deed to me, and I had never injured any one.
",no_space,2025-09-04
1104,PG557_raw.txt,100,"They were very kind, and there was the beginning of a good smile on his lips.
",no_space,2025-09-04
1105,PG20358_raw.txt,1123,"He rolled his eyes toward the moon which was rising above the mountains on the other side of the lake, and with a deep sigh he fell back into Santa Lucia.
",perceived_space,2025-09-04
1106,PG21817_raw.txt,3947,"""Stop your banging there, you ruffians, and let me be heard!"" roared the excited man; but as he was standing up on the seat of the carriage, and flung his arms about wildly as he spoke, the drummer thought his action was meant to stimulate him to further exertion, and he banged away louder than before.
",action_space,2025-09-04
1107,PG14060_raw.txt,7136,"When I got up there was twenty yards of trench smashed into a mere hole, and men lying about, and some of them groaning and one three-quarters buried.
",action_space,2025-09-04
1108,PG19462_raw.txt,146,"Bainbridge ordered the small coffees and found his cigar case.
",action_space,2025-09-04
1109,PG23637_raw.txt,5627,"""He'll get over that,"" said the old driver cheerily to Bud's tearful gaze--""he ain't used to it yet--ten years, think of it,"" and Jack led Ben Butler blanketed away.
",no_space,2025-09-04
1110,PG17435_raw.txt,2827,"Scaling-ladders were placed, and the Moslems swarmed up the walls, but a desperate band led by Al Hareth met them, and the besieging party, after a sharp fight, was compelled to withdraw.
",action_space,2025-09-04
1111,PG41801_raw.txt,4687,"""It's strange how folks get over being in love when once they are married,"" she said, hitching her chair into the sunlight, which had moved a little from her while she talked.
",action_space,2025-09-04
1112,PG19010_raw.txt,1132,"The financier groaned, and some large tears ran down his face.
",no_space,2025-09-04
1113,PG24431_raw.txt,76,"""Just try one!""
",no_space,2025-09-04
1114,PG30351_raw.txt,4685,"""No. _Clara's_ an old-fashioned creature like mother.
",no_space,2025-09-04
1115,PG51738_raw.txt,402,"Presently Julian heard a door open and close in the rancho, and saw the light of a lantern shining above the wall.
",perceived_space,2025-09-04
1116,PG43011_raw.txt,1433,"The Boy Scouts are nothing less than wonderful, Mrs. West.
",no_space,2025-09-04
1117,PG50792_raw.txt,2006,"Well, I don’t care.
",no_space,2025-09-04
1118,PG41877_raw.txt,468,"Tim let Meetcha try it, but every time he came within a few feet of a chattering, scolding gopher, the little striped creature turned a somersault and shot into his hole.
",action_space,2025-09-04
1119,PG27779_raw.txt,1787,"After it was gone the atmosphere seemed brighter.
",perceived_space,2025-09-04
1120,PG44982_raw.txt,6263,"Well, that was months before there was any talk of war.
",no_space,2025-09-04
1121,PG30537_raw.txt,1941,"""It must be rather confusing,"" said Dorothy.
",no_space,2025-09-04
1122,PG30028_raw.txt,3248,"Van Dorn laughed.
",no_space,2025-09-04
1123,PG21659_raw.txt,1389,"They'd blow you if you didn't look sharp.
",no_space,2025-09-04
1124,PG46708_raw.txt,1428,"The time for my examination came, which could not be unsuccessful, I had so long been thoroughly prepared, but I had lost my keen interest in this era of my life, while my ambition grew torpid.
",no_space,2025-09-04
1125,PG38341_raw.txt,1766,"Slade looked at him keenly, then laughed quietly.
",no_space,2025-09-04
1126,PG21507_raw.txt,2062,"It would be just like Larry to get bitten in the leg by one of those malignant little snakes, that continually threw themselves into attitudes of defiance on the surface of the dark water, as though ready to give battle to the invaders of their preserves.
",no_space,2025-09-04
1127,PG36329_raw.txt,3008,"Helen sprang past the General and up the stairs.
",action_space,2025-09-04
1128,PG27454_raw.txt,811,"""Yass, seh!"" said the old darky, wonderingly.
",no_space,2025-09-04
1129,PG43492_raw.txt,378,"From the middle of it dropped a smooth silken object which fell upon the table.
",visual_space,2025-09-04
1130,PG34799_raw.txt,2286,"When the gray light of day gave place to the darkness of night the anchors still held;
",perceived_space,2025-09-04
1131,PG33226_raw.txt,2747,"Tom could not forget that they had laid their plans to cheat the Crusoe band, and he thought that men who could go back from their word, as these intended to do, were not worth noticing.
",no_space,2025-09-04
1132,PG34105_raw.txt,1587,"She might have said more had I not stopped her.
",no_space,2025-09-04
1133,PG40264_raw.txt,11041,"""Really, Miss Loveday, the subject does not interest me.""
",no_space,2025-09-04
1134,PG30457_raw.txt,4636,"""But you are not French; you are English,"" she said, indignantly.
",no_space,2025-09-04
1135,PG38353_raw.txt,1014,"""My name's Brown--Sam Brown at your service.""
",no_space,2025-09-04
1136,PG36400_raw.txt,354,"Besides the lawns and the flower gardens to care for, there was a good-sized vegetable garden to weed and to hoe.
",descriptive_space,2025-09-04
1137,PG38006_raw.txt,784,"When she finally turned off the avenue into a side street, where the residences were some distance apart, and which was not particularly well lighted, she suddenly become conscious some one was following her.
",perceived_space,2025-09-04
1138,PG863_raw.txt,4271,"Poirot nodded, and gently taking the photographs from me locked them up again.
",action_space,2025-09-04
1139,PG36858_raw.txt,3694,"I walked the room.
",action_space,2025-09-04
1140,PG18822_raw.txt,3328,"Come into the shade,"" and, without waiting her answer, I walked toward the tree; she followed me.
",action_space,2025-09-04
1141,PG25910_raw.txt,5719,"He felt that he must gain her consent to a formal engagement before Lisle let fall any hint of his suspicions, which he did not believe had been done so far.
",no_space,2025-09-04
